item_id,category,stock_level,reorder_point,reorder_frequency_days,lead_time_days,daily_demand,demand_std_dev,item_popularity_score,storage_location_id,zone,picking_time_seconds,handling_cost_per_unit,unit_price,holding_cost_per_unit_day,stockout_count_last_month,order_fulfillment_rate,total_orders_last_month,turnover_ratio,layout_efficiency_score,last_restock_date,forecasted_demand_next_7d,KPI_score,date,day_of_week,is_promotional
ITM10031,Electronics,551,525,14,7,30,7,0.779,LOC1004_1,Fast-Pick,196,1.93,71.62651588866518,0.072,1,0.92,933,25.29,0.79,09/27/2023,217,1.208,2023-10-05,3,False
ITM10031,Electronics,399,542,14,7,31,8,0.779,LOC1004_2,Fast-Pick,196,1.93,71.62651588866518,0.072,0,0.95,894,31.26,0.85,09/24/2023,228,1.122,2023-10-06,4,False
ITM10031,Electronics,493,490,14,7,28,7,0.779,LOC1004_3,Fast-Pick,196,1.93,71.62651588866518,0.072,0,0.95,988,25.97,0.86,09/14/2023,193,1.28,2023-10-07,5,False
ITM10031,Electronics,707,577,14,7,33,8,0.779,LOC1004_0,Fast-Pick,196,1.93,71.62651588866518,0.072,0,0.95,1105,22.88,0.93,09/19/2023,244,1.28,2023-10-08,6,False
ITM10031,Electronics,549,595,14,7,34,8,0.779,LOC1004_1,Fast-Pick,196,1.93,71.62651588866518,0.072,2,0.89,1178,27.4,0.8,09/19/2023,248,1.09,2023-10-09,0,False
ITM10031,Electronics,758,630,14,7,36,9,0.779,LOC1004_2,Fast-Pick,196,1.93,71.62651588866518,0.072,0,0.95,1017,23.13,0.87,09/26/2023,266,1.28,2023-10-10,1,False
ITM10031,Electronics,467,560,14,7,32,8,0.779,LOC1004_3,Fast-Pick,196,1.93,71.62651588866518,0.072,1,0.92,1080,29.09,0.73,09/26/2023,244,1.108,2023-10-11,2,False
ITM10031,Electronics,581,542,14,7,31,8,0.779,LOC1004_0,Fast-Pick,196,1.93,71.62651588866518,0.072,1,0.92,901,24.98,0.96,10/02/2023,220,1.208,2023-10-12,3,False
ITM10031,Electronics,500,525,14,7,30,7,0.779,LOC1004_1,Fast-Pick,196,1.93,71.62651588866518,0.072,2,0.89,1072,26.87,0.99,09/15/2023,222,1.107,2023-10-13,4,False
ITM10031,Electronics,488,507,14,7,29,7,0.779,LOC1004_2,Fast-Pick,196,1.93,71.62651588866518,0.072,0,0.95,739,26.73,0.71,09/16/2023,191,1.258,2023-10-14,5,False
ITM10031,Electronics,543,560,14,7,32,8,0.779,LOC1004_3,Fast-Pick,196,1.93,71.62651588866518,0.072,0,0.95,810,26.58,0.92,10/02/2023,219,1.262,2023-10-15,6,False
ITM10031,Electronics,614,647,14,7,37,9,0.779,LOC1004_0,Fast-Pick,196,1.93,71.62651588866518,0.072,0,0.95,1215,26.96,0.93,09/24/2023,284,1.249,2023-10-16,0,False
ITM10031,Electronics,554,560,14,7,32,8,0.779,LOC1004_1,Fast-Pick,196,1.93,71.62651588866518,0.072,1,0.92,813,26.25,0.82,10/16/2023,239,1.202,2023-10-17,1,False
ITM10031,Electronics,694,560,14,7,32,8,0.779,LOC1004_2,Fast-Pick,196,1.93,71.62651588866518,0.072,2,0.89,932,22.68,0.74,10/01/2023,229,1.136,2023-10-18,2,False
ITM10031,Electronics,609,542,14,7,31,8,0.779,LOC1004_3,Fast-Pick,196,1.93,71.62651588866518,0.072,2,0.89,1044,24.23,0.79,09/22/2023,233,1.136,2023-10-19,3,False
ITM10031,Electronics,640,490,14,7,28,7,0.779,LOC1004_0,Fast-Pick,196,1.93,71.62651588866518,0.072,1,0.92,851,21.88,0.87,09/29/2023,210,1.208,2023-10-20,4,False
ITM10031,Electronics,560,490,14,7,28,7,0.779,LOC1004_1,Fast-Pick,196,1.93,71.62651588866518,0.072,2,0.89,840,23.93,0.97,10/03/2023,210,1.136,2023-10-21,5,False
ITM10031,Electronics,453,542,14,7,31,8,0.779,LOC1004_2,Fast-Pick,196,1.93,71.62651588866518,0.072,1,0.92,814,29.09,0.93,10/08/2023,213,1.109,2023-10-22,6,False
ITM10031,Electronics,596,560,14,7,32,8,0.779,LOC1004_3,Fast-Pick,196,1.93,71.62651588866518,0.072,0,0.95,1019,25.06,0.98,10/19/2023,231,1.28,2023-10-23,0,False
ITM10031,Electronics,498,595,14,7,34,8,0.779,LOC1004_0,Fast-Pick,196,1.93,71.62651588866518,0.072,1,0.92,1072,29.03,0.85,10/05/2023,247,1.11,2023-10-24,1,False
ITM10031,Electronics,563,542,14,7,31,8,0.779,LOC1004_1,Fast-Pick,196,1.93,71.62651588866518,0.072,3,0.86,804,25.48,0.87,10/24/2023,234,1.064,2023-10-25,2,False
ITM10031,Electronics,439,490,14,7,28,7,0.779,LOC1004_2,Fast-Pick,196,1.93,71.62651588866518,0.072,0,0.95,953,27.89,0.74,10/13/2023,176,1.218,2023-10-26,3,False
ITM10031,Electronics,453,525,14,7,30,7,0.779,LOC1004_3,Fast-Pick,196,1.93,71.62651588866518,0.072,0,0.95,968,28.52,0.83,10/07/2023,226,1.198,2023-10-27,4,False
ITM10031,Electronics,495,490,14,7,28,7,0.779,LOC1004_0,Fast-Pick,196,1.93,71.62651588866518,0.072,0,0.95,749,25.91,0.74,10/26/2023,198,1.28,2023-10-28,5,False
ITM10031,Electronics,448,595,14,7,34,8,0.779,LOC1004_1,Fast-Pick,196,1.93,71.62651588866518,0.072,0,0.95,1141,30.83,0.95,10/02/2023,259,1.132,2023-10-29,6,False
ITM10031,Electronics,610,630,14,7,36,9,0.779,LOC1004_2,Fast-Pick,196,1.93,71.62651588866518,0.072,0,0.95,951,26.6,0.98,10/18/2023,263,1.261,2023-10-30,0,False
ITM10031,Electronics,726,630,14,7,36,9,0.779,LOC1004_3,Fast-Pick,196,1.93,71.62651588866518,0.072,0,0.95,1151,23.8,0.94,10/12/2023,245,1.28,2023-10-31,1,False
ITM10031,Electronics,760,647,14,7,37,9,0.779,LOC1004_0,Fast-Pick,196,1.93,71.62651588866518,0.072,1,0.92,1173,23.53,0.88,10/20/2023,239,1.208,2023-11-01,2,False
ITM10031,Electronics,494,630,14,7,36,9,0.779,LOC1004_1,Fast-Pick,196,1.93,71.62651588866518,0.072,1,0.92,1088,30.14,0.75,10/20/2023,262,1.078,2023-11-02,3,False
ITM10031,Electronics,745,560,14,7,32,8,0.779,LOC1004_2,Fast-Pick,196,1.93,71.62651588866518,0.072,0,0.95,820,21.61,0.86,10/15/2023,215,1.28,2023-11-03,4,False
ITM10031,Electronics,424,560,14,7,32,8,0.779,LOC1004_3,Fast-Pick,196,1.93,71.62651588866518,0.072,0,0.95,1106,30.74,0.76,10/21/2023,229,1.134,2023-11-04,5,False
ITM10031,Electronics,786,577,14,7,33,8,0.779,LOC1004_0,Fast-Pick,196,1.93,71.62651588866518,0.072,1,0.92,1034,21.28,0.91,10/17/2023,235,1.208,2023-11-05,6,False
ITM10031,Electronics,592,647,14,7,37,9,0.779,LOC1004_1,Fast-Pick,196,1.93,71.62651588866518,0.072,0,0.95,1214,27.56,0.79,11/05/2023,252,1.229,2023-11-06,0,False
ITM10031,Electronics,481,630,14,7,36,9,0.779,LOC1004_2,Fast-Pick,196,1.93,71.62651588866518,0.072,0,0.95,1166,30.59,0.72,10/21/2023,264,1.138,2023-11-07,1,False
ITM10031,Electronics,551,612,14,7,35,9,0.779,LOC1004_3,Fast-Pick,196,1.93,71.62651588866518,0.072,0,0.95,929,27.83,0.94,10/27/2023,236,1.22,2023-11-08,2,False
ITM10031,Electronics,619,577,14,7,33,8,0.779,LOC1004_0,Fast-Pick,196,1.93,71.62651588866518,0.072,0,0.95,861,24.96,0.87,10/23/2023,240,1.28,2023-11-09,3,False
ITM10031,Electronics,580,595,14,7,34,8,0.779,LOC1004_1,Fast-Pick,196,1.93,71.62651588866518,0.072,1,0.92,871,26.49,0.79,10/30/2023,245,1.193,2023-11-10,4,False
ITM10031,Electronics,761,595,14,7,34,8,0.779,LOC1004_2,Fast-Pick,196,1.93,71.62651588866518,0.072,1,0.92,923,22.2,0.87,10/22/2023,215,1.208,2023-11-11,5,False
ITM10031,Electronics,705,595,14,7,34,8,0.779,LOC1004_3,Fast-Pick,196,1.93,71.62651588866518,0.072,0,0.95,834,23.37,0.88,10/16/2023,222,1.28,2023-11-12,6,False
ITM10031,Electronics,680,630,14,7,36,9,0.779,LOC1004_0,Fast-Pick,196,1.93,71.62651588866518,0.072,0,0.95,1035,24.84,0.82,11/05/2023,270,1.28,2023-11-13,0,False
ITM10031,Electronics,560,665,14,7,38,9,0.779,LOC1004_1,Fast-Pick,196,1.93,71.62651588866518,0.072,0,0.95,1359,28.93,0.97,10/22/2023,271,1.185,2023-11-14,1,False
ITM10031,Electronics,749,630,14,7,36,9,0.779,LOC1004_2,Fast-Pick,196,1.93,71.62651588866518,0.072,0,0.95,1075,23.32,0.94,11/13/2023,245,1.28,2023-11-15,2,False
ITM10031,Electronics,600,560,14,7,32,8,0.779,LOC1004_3,Fast-Pick,196,1.93,71.62651588866518,0.072,0,0.95,833,24.96,0.85,10/18/2023,222,1.28,2023-11-16,3,False
ITM10031,Electronics,483,542,14,7,31,8,0.779,LOC1004_0,Fast-Pick,196,1.93,71.62651588866518,0.072,1,0.92,1113,28.01,0.76,10/29/2023,206,1.143,2023-11-17,4,False
ITM10031,Electronics,752,577,14,7,33,8,0.779,LOC1004_1,Fast-Pick,196,1.93,71.62651588866518,0.072,0,0.95,1119,21.94,0.99,11/01/2023,209,1.28,2023-11-18,5,False
ITM10031,Electronics,574,577,14,7,33,8,0.779,LOC1004_2,Fast-Pick,196,1.93,71.62651588866518,0.072,0,0.95,984,26.18,0.82,11/10/2023,241,1.277,2023-11-19,6,False
ITM10031,Electronics,424,612,14,7,35,9,0.779,LOC1004_3,Fast-Pick,196,1.93,71.62651588866518,0.072,0,0.95,1030,32.3,0.75,11/01/2023,249,1.096,2023-11-20,0,False
ITM10031,Electronics,564,630,14,7,36,9,0.779,LOC1004_0,Fast-Pick,196,1.93,71.62651588866518,0.072,1,0.92,883,27.9,0.77,11/05/2023,246,1.145,2023-11-21,1,False
ITM10031,Electronics,542,542,14,7,31,8,0.779,LOC1004_1,Fast-Pick,196,1.93,71.62651588866518,0.072,0,0.95,889,26.1,0.92,11/12/2023,233,1.28,2023-11-22,2,False
ITM10031,Electronics,528,542,14,7,31,8,0.779,LOC1004_2,Fast-Pick,196,1.93,71.62651588866518,0.072,0,0.95,1020,26.53,0.99,11/04/2023,211,1.265,2023-11-23,3,False
ITM10031,Electronics,558,577,14,7,33,8,0.779,LOC1004_3,Fast-Pick,196,1.93,71.62651588866518,0.072,0,0.95,805,26.65,0.72,11/16/2023,253,1.26,2023-11-24,4,False
ITM10031,Electronics,371,525,14,7,30,7,0.779,LOC1004_0,Fast-Pick,196,1.93,71.62651588866518,0.072,1,0.92,957,31.92,0.9,11/07/2023,192,1.032,2023-11-25,5,False
ITM10031,Electronics,676,647,14,7,37,9,0.779,LOC1004_1,Fast-Pick,196,1.93,71.62651588866518,0.072,1,0.92,1249,25.39,0.79,11/23/2023,283,1.208,2023-11-26,6,False
ITM10031,Electronics,867,1102,14,7,63,16,0.779,LOC1004_2,Fast-Pick,196,1.93,71.62651588866518,0.072,0,0.95,1916,30.1,0.88,11/06/2023,423,1.152,2023-11-27,0,True
ITM10031,Electronics,1235,1067,14,7,61,15,0.779,LOC1004_3,Fast-Pick,196,1.93,71.62651588866518,0.072,0,0.95,2082,23.75,0.87,11/22/2023,469,1.28,2023-11-28,1,True
ITM10031,Electronics,1102,1032,14,7,59,15,0.779,LOC1004_0,Fast-Pick,196,1.93,71.62651588866518,0.072,1,0.92,1892,25.03,0.91,11/20/2023,377,1.208,2023-11-29,2,False
ITM10031,Electronics,1246,1067,14,7,61,15,0.779,LOC1004_1,Fast-Pick,196,1.93,71.62651588866518,0.072,1,0.92,1672,23.61,0.94,11/16/2023,463,1.208,2023-11-30,3,False
ITM10031,Electronics,931,997,14,7,57,14,0.779,LOC1004_2,Fast-Pick,196,1.93,71.62651588866518,0.072,1,0.92,1507,27.21,0.76,11/10/2023,377,1.168,2023-12-01,4,False
ITM10031,Electronics,1041,1015,14,7,58,15,0.779,LOC1004_3,Fast-Pick,196,1.93,71.62651588866518,0.072,0,0.95,1922,25.66,0.72,11/07/2023,402,1.28,2023-12-02,5,False
ITM10031,Electronics,1077,997,14,7,57,14,0.779,LOC1004_0,Fast-Pick,196,1.93,71.62651588866518,0.072,0,0.95,1965,24.84,0.97,11/22/2023,370,1.28,2023-12-03,6,False
ITM10031,Electronics,1032,1067,14,7,61,15,0.779,LOC1004_1,Fast-Pick,196,1.93,71.62651588866518,0.072,0,0.95,2103,26.63,0.74,11/08/2023,397,1.26,2023-12-04,0,False
ITM10031,Electronics,1456,1120,14,7,64,16,0.779,LOC1004_2,Fast-Pick,196,1.93,71.62651588866518,0.072,0,0.95,2155,21.95,0.7,11/27/2023,438,1.28,2023-12-05,1,False
ITM10031,Electronics,1092,1120,14,7,64,16,0.779,LOC1004_3,Fast-Pick,196,1.93,71.62651588866518,0.072,0,0.95,1800,26.49,0.76,11/29/2023,488,1.265,2023-12-06,2,False
ITM10031,Electronics,1128,1032,14,7,59,15,0.779,LOC1004_0,Fast-Pick,196,1.93,71.62651588866518,0.072,0,0.95,1961,24.65,0.78,11/29/2023,388,1.28,2023-12-07,3,False
ITM10031,Electronics,795,980,14,7,56,14,0.779,LOC1004_1,Fast-Pick,196,1.93,71.62651588866518,0.072,0,0.95,1838,29.56,0.86,11/17/2023,357,1.167,2023-12-08,4,False
ITM10031,Electronics,680,1015,14,7,58,15,0.779,LOC1004_2,Fast-Pick,196,1.93,71.62651588866518,0.072,1,0.92,2050,32.85,0.87,11/13/2023,425,1.01,2023-12-09,5,False
ITM10031,Electronics,1106,1050,14,7,60,15,0.779,LOC1004_3,Fast-Pick,196,1.93,71.62651588866518,0.072,0,0.95,1734,25.23,0.99,11/19/2023,378,1.28,2023-12-10,6,False
ITM10031,Electronics,590,682,14,7,39,10,0.779,LOC1004_0,Fast-Pick,196,1.93,71.62651588866518,0.072,1,0.92,1244,28.5,0.81,11/28/2023,259,1.127,2023-12-11,0,False
ITM10031,Electronics,489,612,14,7,35,9,0.779,LOC1004_1,Fast-Pick,196,1.93,71.62651588866518,0.072,1,0.92,916,29.85,0.7,11/24/2023,263,1.087,2023-12-12,1,False
ITM10031,Electronics,529,647,14,7,37,9,0.779,LOC1004_2,Fast-Pick,196,1.93,71.62651588866518,0.072,1,0.92,1275,29.45,0.75,12/04/2023,255,1.099,2023-12-13,2,False
ITM10031,Electronics,663,630,14,7,36,9,0.779,LOC1004_3,Fast-Pick,196,1.93,71.62651588866518,0.072,0,0.95,1236,25.24,0.9,11/19/2023,237,1.28,2023-12-14,3,False
ITM10031,Electronics,568,612,14,7,35,9,0.779,LOC1004_0,Fast-Pick,196,1.93,71.62651588866518,0.072,0,0.95,1227,27.33,0.99,11/22/2023,237,1.237,2023-12-15,4,False
ITM10031,Electronics,529,630,14,7,36,9,0.779,LOC1004_1,Fast-Pick,196,1.93,71.62651588866518,0.072,0,0.95,1227,28.97,0.74,12/11/2023,262,1.184,2023-12-16,5,False
ITM10031,Electronics,662,595,14,7,34,8,0.779,LOC1004_2,Fast-Pick,196,1.93,71.62651588866518,0.072,0,0.95,992,24.36,0.72,11/30/2023,240,1.28,2023-12-17,6,False
ITM10031,Electronics,688,630,14,7,36,9,0.779,LOC1004_3,Fast-Pick,196,1.93,71.62651588866518,0.072,0,0.95,1141,24.65,0.72,12/17/2023,234,1.28,2023-12-18,0,False
ITM10031,Electronics,723,630,14,7,36,9,0.779,LOC1004_0,Fast-Pick,196,1.93,71.62651588866518,0.072,1,0.92,1079,23.87,0.87,12/05/2023,249,1.208,2023-12-19,1,False
ITM10031,Electronics,664,647,14,7,37,9,0.779,LOC1004_1,Fast-Pick,196,1.93,71.62651588866518,0.072,0,0.95,898,25.67,0.79,11/22/2023,283,1.28,2023-12-20,2,False
ITM10031,Electronics,516,595,14,7,34,8,0.779,LOC1004_2,Fast-Pick,196,1.93,71.62651588866518,0.072,1,0.92,907,28.43,0.72,11/26/2023,239,1.128,2023-12-21,3,False
ITM10031,Electronics,513,595,14,7,34,8,0.779,LOC1004_3,Fast-Pick,196,1.93,71.62651588866518,0.072,1,0.92,909,28.53,0.76,11/30/2023,216,1.125,2023-12-22,4,False
ITM10031,Electronics,651,630,14,7,36,9,0.779,LOC1004_0,Fast-Pick,196,1.93,71.62651588866518,0.072,1,0.92,1049,25.54,0.97,12/14/2023,254,1.208,2023-12-23,5,False
ITM10031,Electronics,755,612,14,7,35,9,0.779,LOC1004_1,Fast-Pick,196,1.93,71.62651588866518,0.072,0,0.95,1201,22.77,0.84,12/09/2023,226,1.28,2023-12-24,6,False
ITM10031,Electronics,740,665,14,7,38,9,0.779,LOC1004_2,Fast-Pick,196,1.93,71.62651588866518,0.072,1,0.92,1274,24.35,0.84,12/16/2023,278,1.208,2023-12-25,0,False
ITM10031,Electronics,580,717,14,7,41,10,0.779,LOC1004_3,Fast-Pick,196,1.93,71.62651588866518,0.072,2,0.89,1031,29.63,0.79,12/20/2023,313,1.021,2023-12-26,1,False
ITM10031,Electronics,605,647,14,7,37,9,0.779,LOC1004_0,Fast-Pick,196,1.93,71.62651588866518,0.072,0,0.95,1241,27.2,0.92,12/21/2023,280,1.241,2023-12-27,2,False
ITM10031,Electronics,587,612,14,7,35,9,0.779,LOC1004_1,Fast-Pick,196,1.93,71.62651588866518,0.072,1,0.92,1040,26.78,0.96,12/05/2023,226,1.183,2023-12-28,3,False
ITM10031,Electronics,576,560,14,7,32,8,0.779,LOC1004_2,Fast-Pick,196,1.93,71.62651588866518,0.072,1,0.92,1144,25.61,1.0,12/05/2023,223,1.208,2023-12-29,4,False
ITM10031,Electronics,551,595,14,7,34,8,0.779,LOC1004_3,Fast-Pick,196,1.93,71.62651588866518,0.072,2,0.89,1038,27.33,0.8,12/26/2023,250,1.092,2023-12-30,5,False
ITM10031,Electronics,730,665,14,7,38,9,0.779,LOC1004_0,Fast-Pick,196,1.93,71.62651588866518,0.072,0,0.95,926,24.57,0.77,12/23/2023,289,1.28,2023-12-31,6,False
ITM10032,Apparel,1281,1697,7,21,39,14,0.57,LOC1000_0,A,289,2.41,95.26138575563922,0.095,1,0.92,1366,13.19,0.98,12/26/2022,258,1.061,2023-01-01,6,False
ITM10032,Apparel,3193,2828,7,21,65,24,0.57,LOC1000_1,A,289,2.41,95.26138575563922,0.095,0,0.95,2228,10.19,0.97,12/13/2022,434,1.28,2023-01-02,0,False
ITM10032,Apparel,3058,3089,7,21,71,27,0.57,LOC1000_2,A,289,2.41,95.26138575563922,0.095,1,0.92,2511,11.13,0.88,12/07/2022,469,1.202,2023-01-03,1,False
ITM10032,Apparel,2630,2567,7,21,59,22,0.57,LOC1000_3,A,289,2.41,95.26138575563922,0.095,0,0.95,1569,10.88,0.79,01/03/2023,433,1.28,2023-01-04,2,False
ITM10032,Apparel,2446,2088,7,21,48,18,0.57,LOC1000_0,A,289,2.41,95.26138575563922,0.095,2,0.89,1210,9.94,0.88,12/09/2022,311,1.136,2023-01-05,3,False
ITM10032,Apparel,1945,1914,7,21,44,16,0.57,LOC1000_1,A,289,2.41,95.26138575563922,0.095,1,0.92,1306,10.94,0.73,12/31/2022,322,1.208,2023-01-06,4,False
ITM10032,Apparel,2354,2001,7,21,46,17,0.57,LOC1000_2,A,289,2.41,95.26138575563922,0.095,0,0.95,1216,9.91,0.77,01/01/2023,351,1.28,2023-01-07,5,False
ITM10032,Apparel,2179,2175,7,21,50,19,0.57,LOC1000_3,A,289,2.41,95.26138575563922,0.095,1,0.92,1371,11.05,0.94,01/06/2023,350,1.208,2023-01-08,6,False
ITM10032,Apparel,2629,2828,7,21,65,24,0.57,LOC1000_0,A,289,2.41,95.26138575563922,0.095,1,0.92,1849,11.6,0.84,12/15/2022,443,1.166,2023-01-09,0,False
ITM10032,Apparel,2689,2741,7,21,63,24,0.57,LOC1000_1,A,289,2.41,95.26138575563922,0.095,2,0.89,1599,11.2,0.86,12/20/2022,441,1.125,2023-01-10,1,False
ITM10032,Apparel,2275,2306,7,21,53,20,0.57,LOC1000_2,A,289,2.41,95.26138575563922,0.095,0,0.95,1358,11.16,0.97,12/31/2022,351,1.272,2023-01-11,2,False
ITM10032,Apparel,1746,1958,7,21,45,17,0.57,LOC1000_3,A,289,2.41,95.26138575563922,0.095,0,0.95,1280,11.91,0.86,01/11/2023,346,1.215,2023-01-12,3,False
ITM10032,Apparel,1340,1697,7,21,39,14,0.57,LOC1000_0,A,289,2.41,95.26138575563922,0.095,1,0.92,1218,12.84,0.91,12/25/2022,292,1.082,2023-01-13,4,False
ITM10032,Apparel,1505,1305,7,21,30,11,0.57,LOC1000_1,A,289,2.41,95.26138575563922,0.095,2,0.89,947,10.05,0.94,12/18/2022,228,1.136,2023-01-14,5,False
ITM10032,Apparel,1789,2393,7,21,55,21,0.57,LOC1000_2,A,289,2.41,95.26138575563922,0.095,1,0.92,1758,13.26,0.97,01/09/2023,411,1.057,2023-01-15,6,False
ITM10032,Apparel,2589,2610,7,21,60,22,0.57,LOC1000_3,A,289,2.41,95.26138575563922,0.095,0,0.95,1931,11.12,0.89,01/08/2023,388,1.275,2023-01-16,0,False
ITM10032,Apparel,2559,3002,7,21,69,26,0.57,LOC1000_0,A,289,2.41,95.26138575563922,0.095,0,0.95,2013,12.25,0.93,12/27/2022,495,1.191,2023-01-17,1,False
ITM10032,Apparel,2328,1871,7,21,43,16,0.57,LOC1000_1,A,289,2.41,95.26138575563922,0.095,1,0.92,1477,9.52,0.94,12/21/2022,283,1.208,2023-01-18,2,False
ITM10032,Apparel,2166,1914,7,21,44,16,0.57,LOC1000_2,A,289,2.41,95.26138575563922,0.095,0,0.95,1544,10.18,0.92,01/13/2023,292,1.28,2023-01-19,3,False
ITM10032,Apparel,1140,1218,7,21,28,10,0.57,LOC1000_3,A,289,2.41,95.26138575563922,0.095,0,0.95,962,11.55,0.86,01/02/2023,184,1.242,2023-01-20,4,False
ITM10032,Apparel,1485,1435,7,21,33,12,0.57,LOC1000_0,A,289,2.41,95.26138575563922,0.095,0,0.95,1133,10.82,0.82,12/26/2022,234,1.28,2023-01-21,5,False
ITM10032,Apparel,1840,1827,7,21,42,16,0.57,LOC1000_1,A,289,2.41,95.26138575563922,0.095,3,0.86,1304,11.01,0.85,01/09/2023,287,1.064,2023-01-22,6,False
ITM10032,Apparel,2667,2306,7,21,53,20,0.57,LOC1000_2,A,289,2.41,95.26138575563922,0.095,1,0.92,1679,10.02,0.77,01/18/2023,382,1.208,2023-01-23,0,False
ITM10032,Apparel,2268,2480,7,21,57,21,0.57,LOC1000_3,A,289,2.41,95.26138575563922,0.095,1,0.92,2022,11.72,0.98,01/18/2023,432,1.157,2023-01-24,1,False
ITM10032,Apparel,2039,1914,7,21,44,16,0.57,LOC1000_0,A,289,2.41,95.26138575563922,0.095,0,0.95,1391,10.6,0.74,01/16/2023,291,1.28,2023-01-25,2,False
ITM10032,Apparel,1368,1435,7,21,33,12,0.57,LOC1000_1,A,289,2.41,95.26138575563922,0.095,0,0.95,1042,11.42,0.91,01/06/2023,251,1.252,2023-01-26,3,False
ITM10032,Apparel,1299,1522,7,21,35,13,0.57,LOC1000_2,A,289,2.41,95.26138575563922,0.095,0,0.95,1243,12.25,0.78,01/02/2023,242,1.192,2023-01-27,4,False
ITM10032,Apparel,1860,1740,7,21,40,15,0.57,LOC1000_3,A,289,2.41,95.26138575563922,0.095,1,0.92,1162,10.58,0.73,01/21/2023,282,1.208,2023-01-28,5,False
ITM10032,Apparel,2052,1958,7,21,45,17,0.57,LOC1000_0,A,289,2.41,95.26138575563922,0.095,0,0.95,1472,10.72,0.97,01/12/2023,303,1.28,2023-01-29,6,False
ITM10032,Apparel,2333,2741,7,21,63,24,0.57,LOC1000_1,A,289,2.41,95.26138575563922,0.095,0,0.95,1654,12.26,0.8,01/21/2023,461,1.191,2023-01-30,0,False
ITM10032,Apparel,2445,2523,7,21,58,22,0.57,LOC1000_2,A,289,2.41,95.26138575563922,0.095,2,0.89,1470,11.29,0.88,01/27/2023,410,1.117,2023-01-31,1,False
ITM10032,Apparel,1583,2567,7,21,59,22,0.57,LOC1000_3,A,289,2.41,95.26138575563922,0.095,0,0.95,1592,14.8,0.84,01/27/2023,427,1.05,2023-02-01,2,False
ITM10032,Apparel,1895,1958,7,21,45,17,0.57,LOC1000_0,A,289,2.41,95.26138575563922,0.095,2,0.89,1207,11.3,0.8,01/09/2023,301,1.117,2023-02-02,3,False
ITM10032,Apparel,1623,1610,7,21,37,14,0.57,LOC1000_1,A,289,2.41,95.26138575563922,0.095,1,0.92,996,11.0,0.91,01/27/2023,239,1.208,2023-02-03,4,False
ITM10032,Apparel,2509,2262,7,21,52,19,0.57,LOC1000_2,A,289,2.41,95.26138575563922,0.095,0,0.95,1843,10.32,0.94,01/26/2023,373,1.28,2023-02-04,5,False
ITM10032,Apparel,1927,2088,7,21,48,18,0.57,LOC1000_3,A,289,2.41,95.26138575563922,0.095,0,0.95,1552,11.65,0.89,01/23/2023,314,1.234,2023-02-05,6,False
ITM10032,Apparel,3452,3307,7,21,76,29,0.57,LOC1000_0,A,289,2.41,95.26138575563922,0.095,0,0.95,2513,10.75,0.99,01/23/2023,506,1.28,2023-02-06,0,False
ITM10032,Apparel,3272,2871,7,21,66,25,0.57,LOC1000_1,A,289,2.41,95.26138575563922,0.095,0,0.95,1793,10.13,0.88,01/28/2023,502,1.28,2023-02-07,1,False
ITM10032,Apparel,2989,2958,7,21,68,26,0.57,LOC1000_2,A,289,2.41,95.26138575563922,0.095,1,0.92,1888,10.98,0.71,01/16/2023,441,1.208,2023-02-08,2,False
ITM10032,Apparel,2579,2132,7,21,49,18,0.57,LOC1000_3,A,289,2.41,95.26138575563922,0.095,1,0.92,1563,9.71,0.89,01/27/2023,312,1.208,2023-02-09,3,False
ITM10032,Apparel,1769,1914,7,21,44,16,0.57,LOC1000_0,A,289,2.41,95.26138575563922,0.095,0,0.95,1154,11.64,0.8,02/06/2023,335,1.235,2023-02-10,4,False
ITM10032,Apparel,1870,2349,7,21,54,20,0.57,LOC1000_1,A,289,2.41,95.26138575563922,0.095,0,0.95,1704,12.78,0.74,01/23/2023,410,1.158,2023-02-11,5,False
ITM10032,Apparel,2854,2306,7,21,53,20,0.57,LOC1000_2,A,289,2.41,95.26138575563922,0.095,1,0.92,1301,9.56,0.73,01/28/2023,378,1.208,2023-02-12,6,False
ITM10032,Apparel,2473,2697,7,21,62,23,0.57,LOC1000_3,A,289,2.41,95.26138575563922,0.095,1,0.92,1637,11.7,0.91,02/02/2023,400,1.158,2023-02-13,0,False
ITM10032,Apparel,2914,2784,7,21,64,24,0.57,LOC1000_0,A,289,2.41,95.26138575563922,0.095,0,0.95,2225,10.73,0.76,02/04/2023,472,1.28,2023-02-14,1,False
ITM10032,Apparel,2896,2610,7,21,60,22,0.57,LOC1000_1,A,289,2.41,95.26138575563922,0.095,1,0.92,1714,10.32,0.93,01/22/2023,450,1.208,2023-02-15,2,False
ITM10032,Apparel,2374,1958,7,21,45,17,0.57,LOC1000_2,A,289,2.41,95.26138575563922,0.095,0,0.95,1319,9.7,0.87,01/18/2023,343,1.28,2023-02-16,3,False
ITM10032,Apparel,1533,1610,7,21,37,14,0.57,LOC1000_3,A,289,2.41,95.26138575563922,0.095,0,0.95,904,11.42,0.89,02/12/2023,237,1.251,2023-02-17,4,False
ITM10032,Apparel,856,1435,7,21,33,12,0.57,LOC1000_0,A,289,2.41,95.26138575563922,0.095,0,0.95,984,15.08,0.99,01/24/2023,209,1.038,2023-02-18,5,False
